"subject" "problem" "trial" "option" "outcome" "order"
"39911" 22 9 27 0 -4 9
"39912" 22 9 28 0 0 9
"39913" 22 9 29 0 0 9
"39914" 22 9 30 0 0 9
"39915" 22 9 31 0 0 9
"39916" 22 9 32 0 0 9
"39917" 22 9 33 0 0 9
"39918" 22 9 34 0 -4 9
"39919" 22 9 35 0 0 9
"39920" 22 9 36 0 -4 9
"39921" 22 9 37 0 -4 9
"39922" 22 9 38 0 0 9
"39923" 22 9 39 0 0 9
"39924" 22 9 40 0 0 9
"39925" 22 9 41 0 0 9
"39926" 22 9 42 0 -4 9
"39927" 22 9 43 1 0 9
"39928" 22 9 44 1 -3 9
"39929" 22 9 45 1 0 9
"39930" 22 9 46 1 0 9
"39931" 22 9 47 1 0 9
"39932" 22 9 48 1 -3 9
"39933" 22 9 49 1 -3 9
"39934" 22 9 50 1 0 9
"39935" 22 9 51 1 -3 9
"39936" 22 9 52 1 0 9
"39937" 22 9 53 1 0 9
"39938" 22 9 54 1 0 9
"39939" 22 9 55 1 -3 9
"39940" 22 9 56 1 -3 9
"39941" 22 9 57 1 0 9
"39942" 22 9 58 1 0 9
"39943" 22 9 59 1 0 9
"39944" 22 9 60 1 0 9
"39945" 22 9 61 1 0 9
"39946" 22 9 62 1 0 9
"39947" 22 9 63 1 0 9
"39948" 22 9 64 1 0 9
"39949" 22 9 65 1 0 9
"39950" 22 9 66 1 0 9
"39951" 22 9 67 1 0 9
"39952" 22 9 68 1 -3 9
"39953" 22 9 69 1 -3 9
"39954" 22 9 70 1 0 9
"39955" 22 9 71 1 -3 9
"39956" 22 9 72 1 0 9
"39957" 22 9 73 1 0 9
"39958" 22 9 74 1 -3 9
"39959" 22 9 75 1 -3 9
"39960" 22 9 76 1 0 9
"39961" 22 9 77 1 0 9
"39962" 22 9 78 1 -3 9
"39963" 22 9 79 1 0 9
"39964" 22 9 80 1 -3 9
"39965" 22 9 81 1 -3 9
"39966" 22 9 82 1 0 9
"39967" 22 9 83 1 0 9
"39968" 22 9 84 1 -3 9
"39969" 22 9 85 1 0 9
"39970" 22 9 86 1 0 9
"39971" 22 9 87 1 0 9
"39972" 22 9 88 1 0 9
"39973" 22 9 89 1 0 9
"39974" 22 9 90 1 -3 9
"39975" 22 9 91 1 -3 9
"39976" 22 9 92 1 0 9
"39977" 22 9 93 1 0 9
"39978" 22 9 94 1 0 9
"39979" 22 9 95 1 -3 9
"39980" 22 9 96 1 0 9
"39981" 22 9 97 1 0 9
"39982" 22 9 98 1 0 9
"39983" 22 9 99 1 0 9
"39984" 22 9 100 1 0 9
"39985" 22 9 101 1 0 9
"39986" 22 9 102 1 0 9
"39987" 22 9 103 1 0 9
"39988" 22 9 104 1 0 9
"39989" 22 9 105 1 0 9
"39990" 22 9 106 1 0 9
"39991" 22 9 107 1 0 9
"39992" 22 9 108 1 0 9
"39993" 22 9 109 1 -3 9
"39994" 22 9 110 1 0 9
"39995" 22 9 111 1 0 9
"39996" 22 9 112 1 0 9
"39997" 22 9 113 1 0 9
"39998" 22 9 114 1 -3 9
"39999" 22 9 115 1 -3 9
"40000" 22 9 116 1 0 9
"40001" 22 9 117 1 0 9
"40002" 22 9 118 1 0 9
"40003" 22 9 119 1 0 9
"40004" 22 9 120 1 -3 9
"40005" 22 9 121 1 -3 9
"40006" 22 9 122 1 0 9
"40007" 22 9 123 1 0 9
"40008" 22 9 124 1 0 9
"40009" 22 9 125 1 0 9
"40010" 22 9 126 1 -3 9
"40011" 22 9 127 1 0 9
"40012" 22 9 128 1 0 9
"40013" 22 9 129 1 -3 9
"40014" 22 9 130 1 0 9
"40015" 22 9 131 1 0 9
"40016" 22 9 132 1 -3 9
"40017" 22 9 133 1 0 9
"40018" 22 9 134 1 0 9
"40019" 22 9 135 1 -3 9
"40020" 22 9 136 1 -3 9
"40021" 23 1 1 1 3 2
"40022" 23 1 2 1 3 2
"40023" 23 1 3 1 3 2
"40024" 23 1 4 1 3 2
"40025" 23 1 5 1 3 2
"40026" 23 1 6 1 3 2
"40027" 23 1 7 1 3 2
"40028" 23 1 8 1 3 2
"40029" 23 1 9 1 3 2
"40030" 23 1 10 1 3 2
"40031" 23 1 11 1 3 2
"40032" 23 1 12 1 3 2
"40033" 23 1 13 1 3 2
"40034" 23 1 14 1 3 2
"40035" 23 1 15 1 3 2
"40036" 23 1 16 1 3 2
"40037" 23 1 17 1 3 2
"40038" 23 1 18 1 3 2
"40039" 23 1 19 1 3 2
"40040" 23 1 20 1 3 2
"40041" 23 1 21 1 3 2
"40042" 23 1 22 1 3 2
"40043" 23 1 23 1 3 2
"40044" 23 1 24 1 3 2
"40045" 23 1 25 0 4 2
"40046" 23 1 26 0 4 2
"40047" 23 1 27 0 4 2
"40048" 23 1 28 0 4 2
"40049" 23 1 29 0 0 2
"40050" 23 1 30 0 4 2
"40051" 23 1 31 0 4 2
"40052" 23 1 32 0 4 2
"40053" 23 1 33 0 4 2
"40054" 23 1 34 0 4 2
"40055" 23 1 35 0 4 2
"40056" 23 1 36 0 0 2
"40057" 23 1 37 0 4 2
"40058" 23 1 38 0 4 2
"40059" 23 1 39 0 0 2
"40060" 23 1 40 0 4 2
"40061" 23 1 41 0 4 2
"40062" 23 1 42 0 4 2
"40063" 23 1 43 0 4 2
"40064" 23 1 44 0 0 2
"40065" 23 1 45 0 4 2
"40066" 23 1 46 0 4 2
"40067" 23 1 47 0 4 2
"40068" 23 1 48 0 0 2
"40069" 23 1 49 0 0 2
"40070" 23 1 50 0 4 2
"40071" 23 1 51 0 4 2
"40072" 23 1 52 0 4 2
"40073" 23 1 53 0 4 2
"40074" 23 1 54 0 0 2
"40075" 23 1 55 0 4 2
"40076" 23 1 56 0 4 2
"40077" 23 1 57 0 4 2
"40078" 23 1 58 0 4 2
"40079" 23 1 59 0 4 2
"40080" 23 1 60 0 4 2
"40081" 23 1 61 0 4 2
"40082" 23 1 62 0 4 2
"40083" 23 1 63 0 4 2
"40084" 23 1 64 0 4 2
"40085" 23 1 65 1 3 2
"40086" 23 1 66 1 3 2
"40087" 23 1 67 1 3 2
"40088" 23 1 68 1 3 2
"40089" 23 1 69 0 4 2
"40090" 23 2 1 1 0 5
"40091" 23 2 2 1 0 5
"40092" 23 2 3 1 -32 5
"40093" 23 2 4 1 0 5
"40094" 23 2 5 1 0 5
"40095" 23 2 6 1 0 5
"40096" 23 2 7 1 0 5
"40097" 23 2 8 1 0 5
"40098" 23 2 9 1 -32 5
"40099" 23 2 10 1 0 5
"40100" 23 2 11 0 -3 5
"40101" 23 2 12 0 -3 5
"40102" 23 2 13 0 -3 5
"40103" 23 2 14 0 -3 5
"40104" 23 2 15 0 -3 5
"40105" 23 2 16 0 -3 5
"40106" 23 2 17 0 -3 5
"40107" 23 2 18 0 -3 5
"40108" 23 2 19 0 -3 5
"40109" 23 2 20 0 -3 5
"40110" 23 2 21 0 -3 5
"40111" 23 2 22 0 -3 5
"40112" 23 2 23 0 -3 5
"40113" 23 2 24 0 -3 5
"40114" 23 2 25 0 -3 5
"40115" 23 2 26 0 -3 5
"40116" 23 2 27 0 -3 5
"40117" 23 2 28 0 -3 5
"40118" 23 2 29 0 -3 5
"40119" 23 2 30 0 -3 5
"40120" 23 2 31 0 -3 5
"40121" 23 2 32 0 -3 5
"40122" 23 2 33 0 -3 5
"40123" 23 2 34 0 -3 5
"40124" 23 2 35 0 -3 5
"40125" 23 2 36 0 -3 5
"40126" 23 2 37 0 -3 5
"40127" 23 2 38 0 -3 5
"40128" 23 2 39 0 -3 5
"40129" 23 2 40 0 -3 5
"40130" 23 2 41 0 -3 5
"40131" 23 2 42 0 -3 5
"40132" 23 2 43 0 -3 5
"40133" 23 2 44 0 -3 5
"40134" 23 2 45 0 -3 5
"40135" 23 2 46 0 -3 5
"40136" 23 2 47 0 -3 5
"40137" 23 2 48 0 -3 5
"40138" 23 2 49 0 -3 5
"40139" 23 2 50 0 -3 5
"40140" 23 2 51 0 -3 5
"40141" 23 2 52 1 0 5
"40142" 23 2 53 1 0 5
"40143" 23 2 54 1 0 5
"40144" 23 2 55 1 0 5
"40145" 23 2 56 1 -32 5
"40146" 23 2 57 1 0 5
"40147" 23 2 58 1 0 5
"40148" 23 3 1 0 -3 7
"40149" 23 3 2 0 -3 7
"40150" 23 3 3 0 -3 7
"40151" 23 3 4 0 -3 7
"40152" 23 3 5 0 -3 7
"40153" 23 3 6 0 -3 7
"40154" 23 3 7 0 -3 7
"40155" 23 3 8 0 -3 7
"40156" 23 3 9 0 -3 7
"40157" 23 3 10 0 -3 7
"40158" 23 3 11 0 -3 7
"40159" 23 3 12 0 -3 7
"40160" 23 3 13 0 -3 7
"40161" 23 3 14 0 -3 7
"40162" 23 3 15 0 -3 7
"40163" 23 3 16 0 -3 7
"40164" 23 3 17 0 -3 7
"40165" 23 3 18 0 -3 7
"40166" 23 3 19 0 -3 7
"40167" 23 3 20 0 -3 7
"40168" 23 3 21 0 -3 7
"40169" 23 3 22 0 -3 7
"40170" 23 3 23 0 -3 7
"40171" 23 3 24 0 -3 7
"40172" 23 3 25 0 -3 7
"40173" 23 3 26 0 -3 7
"40174" 23 3 27 0 -3 7
"40175" 23 3 28 0 -3 7
"40176" 23 3 29 0 -3 7
"40177" 23 3 30 0 -3 7
"40178" 23 3 31 1 -4 7
"40179" 23 3 32 1 -4 7
"40180" 23 3 33 1 -4 7
"40181" 23 3 34 1 -4 7
"40182" 23 3 35 1 -4 7
"40183" 23 3 36 1 0 7
"40184" 23 3 37 1 -4 7
"40185" 23 3 38 1 -4 7
"40186" 23 3 39 1 -4 7
"40187" 23 3 40 1 -4 7
"40188" 23 3 41 1 0 7
"40189" 23 3 42 1 -4 7
"40190" 23 3 43 1 -4 7
"40191" 23 3 44 1 -4 7
"40192" 23 3 45 1 -4 7
"40193" 23 3 46 1 -4 7
"40194" 23 3 47 1 -4 7
"40195" 23 3 48 1 -4 7
"40196" 23 3 49 1 -4 7
"40197" 23 3 50 1 -4 7
"40198" 23 3 51 1 0 7
"40199" 23 3 52 1 -4 7
"40200" 23 3 53 1 -4 7
"40201" 23 3 54 1 -4 7
"40202" 23 3 55 1 -4 7
"40203" 23 3 56 1 0 7
"40204" 23 3 57 1 -4 7
"40205" 23 3 58 1 -4 7
"40206" 23 3 59 1 0 7
"40207" 23 3 60 1 0 7
"40208" 23 3 61 1 0 7
"40209" 23 3 62 1 -4 7
"40210" 23 3 63 1 -4 7
"40211" 23 3 64 1 -4 7
"40212" 23 3 65 1 -4 7
"40213" 23 3 66 1 -4 7
"40214" 23 3 67 1 -4 7
"40215" 23 3 68 1 0 7
"40216" 23 3 69 1 -4 7
"40217" 23 3 70 1 0 7
"40218" 23 3 71 1 -4 7
"40219" 23 3 72 1 -4 7
"40220" 23 3 73 1 0 7
"40221" 23 3 74 1 0 7
"40222" 23 3 75 1 -4 7
"40223" 23 3 76 1 0 7
"40224" 23 3 77 1 -4 7
"40225" 23 3 78 1 -4 7
"40226" 23 3 79 1 -4 7
"40227" 23 4 1 0 0 4
"40228" 23 4 2 0 0 4
"40229" 23 4 3 0 0 4
"40230" 23 4 4 0 0 4
"40231" 23 4 5 0 0 4
"40232" 23 4 6 0 0 4
"40233" 23 4 7 0 0 4
"40234" 23 4 8 0 0 4
"40235" 23 4 9 0 0 4
"40236" 23 4 10 0 0 4
"40237" 23 4 11 0 0 4
"40238" 23 4 12 0 32 4
"40239" 23 4 13 0 0 4
"40240" 23 4 14 0 0 4
"40241" 23 4 15 0 0 4
"40242" 23 4 16 0 32 4
"40243" 23 4 17 0 0 4
"40244" 23 4 18 0 0 4
"40245" 23 4 19 0 0 4
"40246" 23 4 20 0 0 4
"40247" 23 4 21 0 0 4
"40248" 23 4 22 0 0 4
"40249" 23 4 23 0 0 4
"40250" 23 4 24 0 0 4
"40251" 23 4 25 0 0 4
"40252" 23 4 26 0 32 4
"40253" 23 4 27 0 0 4
"40254" 23 4 28 0 0 4
"40255" 23 4 29 0 0 4
"40256" 23 4 30 0 0 4
"40257" 23 4 31 0 0 4
"40258" 23 4 32 0 0 4
"40259" 23 4 33 0 0 4
"40260" 23 4 34 0 0 4
"40261" 23 4 35 0 32 4
"40262" 23 4 36 0 0 4
"40263" 23 4 37 0 0 4
"40264" 23 4 38 0 0 4
"40265" 23 4 39 0 0 4
"40266" 23 4 40 0 0 4
"40267" 23 4 41 0 0 4
"40268" 23 4 42 0 0 4
"40269" 23 4 43 0 0 4
"40270" 23 4 44 0 0 4
"40271" 23 4 45 0 0 4
"40272" 23 4 46 0 0 4
"40273" 23 4 47 0 0 4
"40274" 23 4 48 0 0 4
"40275" 23 4 49 0 0 4
"40276" 23 4 50 0 0 4
"40277" 23 4 51 0 0 4
"40278" 23 4 52 0 0 4
"40279" 23 4 53 0 0 4
"40280" 23 4 54 0 32 4
"40281" 23 4 55 0 0 4
"40282" 23 4 56 0 0 4
"40283" 23 4 57 0 0 4
"40284" 23 4 58 0 0 4
"40285" 23 4 59 0 32 4
"40286" 23 4 60 0 0 4
"40287" 23 4 61 0 0 4
"40288" 23 4 62 0 0 4
"40289" 23 4 63 0 0 4
"40290" 23 4 64 0 0 4
"40291" 23 4 65 0 0 4
"40292" 23 4 66 0 0 4
"40293" 23 4 67 0 0 4
"40294" 23 4 68 0 0 4
"40295" 23 4 69 0 0 4
"40296" 23 4 70 0 0 4
"40297" 23 4 71 0 0 4
"40298" 23 4 72 0 0 4
"40299" 23 4 73 0 0 4
"40300" 23 4 74 0 0 4
"40301" 23 4 75 0 0 4
"40302" 23 4 76 0 0 4
"40303" 23 4 77 0 0 4
"40304" 23 4 78 0 0 4
"40305" 23 4 79 0 0 4
"40306" 23 4 80 0 0 4
"40307" 23 4 81 0 0 4
"40308" 23 4 82 0 0 4
"40309" 23 4 83 0 0 4
"40310" 23 4 84 0 0 4
"40311" 23 4 85 0 0 4
"40312" 23 4 86 0 32 4
"40313" 23 4 87 0 0 4
"40314" 23 4 88 0 0 4
"40315" 23 4 89 0 0 4
"40316" 23 4 90 0 32 4
"40317" 23 4 91 0 0 4
"40318" 23 4 92 0 32 4
"40319" 23 4 93 0 32 4
"40320" 23 4 94 0 0 4
"40321" 23 4 95 0 0 4
"40322" 23 4 96 0 0 4
"40323" 23 4 97 0 0 4
"40324" 23 4 98 0 0 4
"40325" 23 4 99 0 0 4
"40326" 23 4 100 0 0 4
"40327" 23 4 101 0 0 4
"40328" 23 4 102 0 0 4
"40329" 23 4 103 0 0 4
"40330" 23 4 104 0 0 4
"40331" 23 4 105 0 0 4
"40332" 23 4 106 0 0 4
"40333" 23 4 107 0 0 4
"40334" 23 4 108 0 0 4
"40335" 23 4 109 0 0 4
"40336" 23 4 110 0 0 4
"40337" 23 4 111 0 0 4
"40338" 23 4 112 0 0 4
"40339" 23 4 113 0 0 4
"40340" 23 4 114 0 0 4
"40341" 23 4 115 0 32 4
"40342" 23 4 116 0 0 4
"40343" 23 4 117 0 0 4
"40344" 23 4 118 0 0 4
"40345" 23 4 119 0 0 4
"40346" 23 4 120 0 32 4
"40347" 23 4 121 0 0 4
"40348" 23 4 122 0 0 4
"40349" 23 4 123 0 0 4
"40350" 23 4 124 0 0 4
"40351" 23 4 125 0 0 4
"40352" 23 4 126 0 0 4
"40353" 23 4 127 0 0 4
"40354" 23 4 128 0 0 4
"40355" 23 4 129 0 0 4
"40356" 23 4 130 0 0 4
"40357" 23 4 131 0 0 4
"40358" 23 4 132 0 0 4
"40359" 23 4 133 0 0 4
"40360" 23 4 134 0 0 4
"40361" 23 4 135 0 0 4
"40362" 23 4 136 0 0 4
"40363" 23 4 137 0 0 4
"40364" 23 4 138 0 0 4
"40365" 23 4 139 0 0 4
"40366" 23 4 140 0 32 4
"40367" 23 4 141 0 0 4
"40368" 23 4 142 0 0 4
"40369" 23 4 143 0 0 4
"40370" 23 4 144 0 0 4
"40371" 23 4 145 0 0 4
"40372" 23 4 146 0 0 4
"40373" 23 4 147 0 0 4
"40374" 23 4 148 0 0 4
"40375" 23 4 149 0 0 4
"40376" 23 4 150 0 32 4
"40377" 23 4 151 0 0 4
"40378" 23 4 152 0 0 4
"40379" 23 4 153 0 0 4
"40380" 23 4 154 0 0 4
"40381" 23 4 155 0 0 4
"40382" 23 4 156 0 0 4
"40383" 23 4 157 0 0 4
"40384" 23 4 158 0 32 4
"40385" 23 4 159 0 0 4
"40386" 23 4 160 0 32 4
"40387" 23 4 161 0 0 4
"40388" 23 4 162 0 0 4
"40389" 23 4 163 1 3 4
"40390" 23 4 164 1 3 4
"40391" 23 4 165 1 3 4
"40392" 23 4 166 1 3 4
"40393" 23 4 167 1 3 4
"40394" 23 4 168 1 3 4
"40395" 23 4 169 1 3 4
"40396" 23 4 170 1 3 4
"40397" 23 4 171 1 3 4
"40398" 23 4 172 1 3 4
"40399" 23 4 173 1 3 4
"40400" 23 4 174 1 3 4
"40401" 23 4 175 1 3 4
"40402" 23 4 176 1 3 4
"40403" 23 4 177 1 3 4
"40404" 23 4 178 1 3 4
"40405" 23 4 179 1 3 4
"40406" 23 4 180 1 3 4
"40407" 23 4 181 1 3 4
"40408" 23 4 182 1 3 4
"40409" 23 4 183 1 3 4
"40410" 23 4 184 1 3 4
"40411" 23 4 185 1 3 4
"40412" 23 4 186 1 3 4
"40413" 23 4 187 1 3 4
"40414" 23 4 188 1 3 4
"40415" 23 4 189 1 3 4
"40416" 23 4 190 1 3 4
"40417" 23 4 191 1 3 4
"40418" 23 4 192 1 3 4
"40419" 23 4 193 1 3 4
"40420" 23 4 194 1 3 4
"40421" 23 4 195 1 3 4
"40422" 23 4 196 0 0 4
"40423" 23 4 197 0 0 4
"40424" 23 4 198 0 0 4
"40425" 23 4 199 0 0 4
"40426" 23 4 200 0 0 4
"40427" 23 4 201 0 0 4
"40428" 23 4 202 0 0 4
"40429" 23 4 203 0 32 4
"40430" 23 4 204 0 0 4
"40431" 23 4 205 0 0 4
"40432" 23 4 206 0 0 4
"40433" 23 4 207 0 0 4
"40434" 23 4 208 0 0 4
"40435" 23 4 209 0 0 4
"40436" 23 4 210 0 0 4
"40437" 23 4 211 0 0 4
"40438" 23 4 212 0 0 4
"40439" 23 4 213 0 0 4
"40440" 23 4 214 0 0 4
"40441" 23 4 215 0 0 4
"40442" 23 4 216 0 0 4
"40443" 23 4 217 0 0 4
"40444" 23 4 218 0 0 4
"40445" 23 4 219 0 0 4
"40446" 23 4 220 0 0 4
"40447" 23 4 221 0 0 4
"40448" 23 4 222 0 32 4
"40449" 23 4 223 0 0 4
"40450" 23 4 224 0 0 4
"40451" 23 4 225 0 0 4
"40452" 23 4 226 0 0 4
"40453" 23 5 1 0 0 6
"40454" 23 5 2 0 0 6
"40455" 23 5 3 0 0 6
"40456" 23 5 4 0 0 6
"40457" 23 5 5 0 0 6
"40458" 23 5 6 0 0 6
"40459" 23 5 7 0 0 6
"40460" 23 5 8 0 0 6
"40461" 23 5 9 0 0 6
"40462" 23 5 10 0 0 6
"40463" 23 5 11 0 0 6
"40464" 23 5 12 0 0 6
"40465" 23 5 13 0 0 6
"40466" 23 5 14 0 0 6
"40467" 23 5 15 0 0 6
"40468" 23 5 16 0 0 6
"40469" 23 5 17 0 0 6
"40470" 23 5 18 0 0 6
"40471" 23 5 19 0 0 6
"40472" 23 5 20 0 0 6
"40473" 23 5 21 0 0 6
"40474" 23 5 22 0 0 6
"40475" 23 5 23 0 0 6
"40476" 23 5 24 0 0 6
"40477" 23 5 25 0 0 6
"40478" 23 5 26 0 0 6
"40479" 23 5 27 0 0 6
"40480" 23 5 28 0 0 6
"40481" 23 5 29 0 0 6
"40482" 23 5 30 1 0 6
"40483" 23 5 31 1 0 6
"40484" 23 5 32 1 0 6
"40485" 23 5 33 1 3 6
"40486" 23 5 34 1 0 6
"40487" 23 5 35 1 0 6
"40488" 23 5 36 1 0 6
"40489" 23 5 37 1 0 6
"40490" 23 5 38 1 0 6
"40491" 23 5 39 1 0 6
"40492" 23 5 40 1 0 6
"40493" 23 5 41 1 3 6
"40494" 23 5 42 1 0 6
"40495" 23 5 43 1 3 6
"40496" 23 5 44 1 0 6
"40497" 23 5 45 1 3 6
"40498" 23 5 46 1 0 6
"40499" 23 5 47 1 0 6
"40500" 23 5 48 1 0 6
"40501" 23 5 49 1 0 6
"40502" 23 5 50 1 3 6
"40503" 23 5 51 1 0 6
"40504" 23 5 52 1 3 6
"40505" 23 5 53 1 0 6
"40506" 23 5 54 1 0 6
"40507" 23 5 55 1 3 6
"40508" 23 5 56 1 0 6
"40509" 23 5 57 1 0 6
"40510" 23 5 58 1 3 6
"40511" 23 5 59 1 0 6
"40512" 23 5 60 1 0 6
"40513" 23 5 61 1 0 6
"40514" 23 5 62 1 0 6
"40515" 23 5 63 1 3 6
"40516" 23 5 64 1 0 6
"40517" 23 5 65 1 0 6
"40518" 23 5 66 1 3 6
"40519" 23 5 67 1 3 6
"40520" 23 5 68 1 0 6
"40521" 23 5 69 1 0 6
"40522" 23 5 70 1 0 6
"40523" 23 5 71 1 3 6
"40524" 23 5 72 1 0 6
"40525" 23 5 73 1 0 6
"40526" 23 6 1 1 0 8
"40527" 23 6 2 1 0 8
"40528" 23 6 3 1 0 8
"40529" 23 6 4 1 0 8
"40530" 23 6 5 1 0 8
"40531" 23 6 6 1 5 8
"40532" 23 6 7 1 5 8
"40533" 23 6 8 1 5 8
"40534" 23 6 9 1 5 8
"40535" 23 6 10 1 5 8
"40536" 23 6 11 1 0 8
"40537" 23 6 12 1 0 8
"40538" 23 6 13 1 5 8
"40539" 23 6 14 1 0 8
"40540" 23 6 15 1 0 8
"40541" 23 6 16 1 0 8
"40542" 23 6 17 1 5 8
"40543" 23 6 18 0 3 8
"40544" 23 6 19 0 3 8
"40545" 23 6 20 0 3 8
"40546" 23 6 21 0 3 8
"40547" 23 6 22 0 3 8
"40548" 23 6 23 0 3 8
"40549" 23 6 24 0 3 8
"40550" 23 6 25 0 3 8
"40551" 23 6 26 0 3 8
"40552" 23 7 1 0 11 1
"40553" 23 7 2 0 0 1
"40554" 23 7 3 0 11 1
"40555" 23 7 4 0 11 1
"40556" 23 7 5 0 11 1
"40557" 23 7 6 0 0 1
"40558" 23 7 7 0 0 1
"40559" 23 7 8 0 0 1
"40560" 23 7 9 0 0 1
"40561" 23 7 10 0 0 1
"40562" 23 7 11 0 0 1
"40563" 23 7 12 0 11 1
"40564" 23 7 13 0 0 1
"40565" 23 7 14 0 11 1
"40566" 23 7 15 0 11 1
"40567" 23 7 16 0 11 1
"40568" 23 7 17 0 0 1
"40569" 23 7 18 0 11 1
"40570" 23 7 19 0 11 1
"40571" 23 7 20 0 0 1
"40572" 23 7 21 0 0 1
"40573" 23 7 22 0 0 1
"40574" 23 7 23 1 4 1
"40575" 23 7 24 1 4 1
"40576" 23 7 25 1 4 1
"40577" 23 7 26 1 4 1
"40578" 23 7 27 1 4 1
"40579" 23 7 28 1 4 1
"40580" 23 7 29 1 0 1
"40581" 23 7 30 1 0 1
"40582" 23 7 31 1 0 1
"40583" 23 7 32 1 4 1
"40584" 23 7 33 1 4 1
"40585" 23 7 34 1 4 1
"40586" 23 7 35 1 0 1
"40587" 23 7 36 1 4 1
"40588" 23 7 37 1 4 1
"40589" 23 7 38 1 4 1
"40590" 23 7 39 1 4 1
"40591" 23 7 40 1 4 1
"40592" 23 7 41 1 4 1
"40593" 23 7 42 1 4 1
"40594" 23 7 43 1 4 1
"40595" 23 7 44 1 4 1
"40596" 23 7 45 1 4 1
"40597" 23 7 46 0 0 1
"40598" 23 7 47 0 0 1
"40599" 23 7 48 0 0 1
"40600" 23 7 49 0 0 1
"40601" 23 7 50 0 11 1
"40602" 23 8 1 1 0 3
"40603" 23 8 2 1 0 3
"40604" 23 8 3 1 0 3
"40605" 23 8 4 1 -32 3
"40606" 23 8 5 1 0 3
"40607" 23 8 6 1 -32 3
"40608" 23 8 7 1 0 3
"40609" 23 8 8 1 0 3
"40610" 23 8 9 0 0 3
"40611" 23 8 10 0 0 3
"40612" 23 8 11 0 0 3
"40613" 23 8 12 0 -12 3
"40614" 23 8 13 0 0 3
"40615" 23 8 14 0 0 3
"40616" 23 8 15 0 0 3
"40617" 23 8 16 0 -12 3
"40618" 23 8 17 0 0 3
"40619" 23 8 18 0 0 3
"40620" 23 8 19 0 -12 3
"40621" 23 8 20 0 0 3
"40622" 23 8 21 0 -12 3
"40623" 23 8 22 0 -12 3
"40624" 23 8 23 0 -12 3
"40625" 23 8 24 0 0 3
"40626" 23 8 25 0 0 3
"40627" 23 8 26 0 -12 3
"40628" 23 8 27 0 0 3
"40629" 23 8 28 0 0 3
"40630" 23 8 29 0 0 3
"40631" 23 8 30 0 0 3
"40632" 23 8 31 0 0 3
"40633" 23 8 32 0 -12 3
"40634" 23 8 33 0 0 3
"40635" 23 8 34 0 0 3
"40636" 23 9 1 0 0 9
"40637" 23 9 2 0 0 9
"40638" 23 9 3 0 0 9
"40639" 23 9 4 0 0 9
"40640" 23 9 5 0 0 9
"40641" 23 9 6 0 0 9
"40642" 23 9 7 0 0 9
"40643" 23 9 8 0 0 9
"40644" 23 9 9 0 0 9
"40645" 23 9 10 0 0 9
"40646" 23 9 11 0 -4 9
"40647" 23 9 12 0 0 9
"40648" 23 9 13 0 -4 9
"40649" 23 9 14 0 0 9
"40650" 23 9 15 0 0 9
"40651" 23 9 16 0 0 9
"40652" 23 9 17 0 -4 9
"40653" 23 9 18 0 0 9
"40654" 23 9 19 0 0 9
"40655" 23 9 20 0 -4 9
"40656" 23 9 21 0 0 9
"40657" 23 9 22 0 -4 9
"40658" 23 9 23 0 -4 9
"40659" 23 9 24 0 0 9
"40660" 23 9 25 0 0 9
"40661" 23 9 26 0 0 9
"40662" 23 9 27 1 0 9
"40663" 23 9 28 1 0 9
"40664" 23 9 29 1 -3 9
"40665" 23 9 30 1 0 9
"40666" 23 9 31 1 -3 9
"40667" 23 9 32 1 0 9
"40668" 23 9 33 1 0 9
"40669" 23 9 34 1 0 9
"40670" 23 9 35 1 0 9
"40671" 23 9 36 1 0 9
"40672" 23 9 37 1 -3 9
"40673" 23 9 38 1 -3 9
"40674" 23 9 39 1 0 9
"40675" 23 9 40 1 0 9
"40676" 23 9 41 1 0 9
"40677" 23 9 42 1 -3 9
"40678" 23 9 43 1 0 9
"40679" 23 9 44 1 -3 9
"40680" 23 9 45 1 -3 9
"40681" 23 9 46 1 0 9
"40682" 23 9 47 1 0 9
"40683" 23 9 48 1 -3 9
"40684" 23 9 49 1 0 9
"40685" 23 9 50 1 0 9
"40686" 23 9 51 1 -3 9
"40687" 23 9 52 1 0 9
"40688" 23 9 53 1 0 9
"40689" 23 9 54 1 -3 9
"40690" 23 9 55 1 -3 9
"40691" 23 9 56 1 0 9
"40692" 23 9 57 1 -3 9
"40693" 23 9 58 1 0 9
"40694" 23 9 59 1 -3 9
"40695" 23 9 60 1 -3 9
"40696" 23 9 61 1 -3 9
"40697" 23 9 62 1 -3 9
"40698" 23 9 63 1 -3 9
"40699" 23 9 64 1 0 9
"40700" 24 1 1 1 3 2
"40701" 24 1 2 1 3 2
"40702" 24 1 3 1 3 2
"40703" 24 1 4 1 3 2
"40704" 24 1 5 1 3 2
"40705" 24 1 6 1 3 2
"40706" 24 1 7 1 3 2
"40707" 24 1 8 1 3 2
"40708" 24 1 9 1 3 2
"40709" 24 1 10 1 3 2
"40710" 24 1 11 1 3 2
"40711" 24 1 12 1 3 2
"40712" 24 1 13 1 3 2
"40713" 24 1 14 1 3 2
"40714" 24 1 15 1 3 2
"40715" 24 1 16 1 3 2
"40716" 24 1 17 1 3 2
"40717" 24 1 18 1 3 2
"40718" 24 1 19 1 3 2
"40719" 24 1 20 1 3 2
"40720" 24 1 21 0 4 2
"40721" 24 1 22 0 4 2
