,problem,iteration,gen_N,gen_cp,gen_ss_mn,gen_theta,gen_prelec_gamma,bf_cp,bf_ss_mn,bf_theta,bf_s,bf_prelec_gamma
867,,36,,,,2,0.6,,,,1.7459734709200001,0.01
868,,36,,,,2,1,,,,1.9295891461700001,2.0947510272100001
869,,36,,,,2,1.4,,,,3.5825250022400006,1.2384333705999999
870,,36,,,,3,0.6,,,,1.65202106766,0.01
871,,36,,,,3,1,,,,2.37046025208,1.6918615618900001
872,,36,,,,3,1.4,,,,10.0,1.9772205706599999
873,,36,,,,4,0.6,,,,2.0146420135599996,0.0100000000052
874,,36,,,,4,1,,,,3.8446910925499997,1.09170761714
875,,36,,,,4,1.4,,,,5.4764906421399999,1.42724908118
876,,36,,,,5,0.6,,,,2.2281507836500003,0.0100000000002
877,,36,,,,5,1,,,,8.4486207612199991,1.0479511100399999
878,,36,,,,5,1.4,,,,8.2376145710500008,1.1978259362499999
879,,36,,,,7,0.6,,,,2.5557000679099997,0.010000000006200001
880,,36,,,,7,1,,,,9.9999999999899991,1.0465343026
881,,36,,,,7,1.4,,,,10.0,1.7525936933700001
882,,36,,,,9,0.6,,,,3.0746062190499996,0.01
883,,36,,,,9,1,,,,3.3005016237599998,2.3874639201900001
884,,36,,,,9,1.4,,,,10.0,1.37048204379
885,,36,,,,15,0.6,,,,3.0746066666799998,0.01
886,,36,,,,15,1,,,,9.9022997432699995,1.0343214061799999
887,,36,,,,15,1.4,,,,22.194289743899997,1.3577905213999999
888,,37,,,,1,0.6,,,,1.38286536209,0.01
889,,37,,,,1,1,,,,3.7073480713599998,1.1439556548700001
890,,37,,,,1,1.4,,,,4.0249994296699994,1.24954394074
891,,37,,,,2,0.6,,,,1.8625158775499999,0.01
892,,37,,,,2,1,,,,2.8380767263900002,1.2525621823899999
893,,37,,,,2,1.4,,,,9.9999999999699991,1.0781767894700001
894,,37,,,,3,0.6,,,,2.0146454955799999,0.01
895,,37,,,,3,1,,,,7.6024150314899996,1.0645912343399999
896,,37,,,,3,1.4,,,,4.9748352008699994,1.3972041446899999
897,,37,,,,4,0.6,,,,1.7459761999200001,0.01
898,,37,,,,4,1,,,,5.1916985034599996,1.0878946833700001
899,,37,,,,4,1.4,,,,4.9690278940999999,1.5123106388400001
900,,37,,,,5,0.6,,,,1.74598484032,0.01
901,,37,,,,5,1,,,,4.1425517203400002,1.0672800360999999
902,,37,,,,5,1.4,,,,10.0,1.4727686523399999
903,,37,,,,7,0.6,,,,2.5553178978200002,0.0100000000001
904,,37,,,,7,1,,,,5.7856501840900005,1.0635580067799999
905,,37,,,,7,1.4,,,,6.6778794016100003,1.58588660252
906,,37,,,,9,0.6,,,,3.0746062406700001,0.0100000000001
907,,37,,,,9,1,,,,6.2052008420800009,1.0466207364
908,,37,,,,9,1.4,,,,10.0,1.75259369417
909,,37,,,,15,0.6,,,,3.8125057201699994,0.01
910,,37,,,,15,1,,,,10.065523621799999,1.0490386684100002
911,,37,,,,15,1.4,,,,28.708930177900001,1.2835571233900001
912,,38,,,,1,0.6,,,,1.26658808239,0.01
913,,38,,,,1,1,,,,2.8237575272000002,1.18183459509
914,,38,,,,1,1.4,,,,2.5596119027599999,1.18141573695
915,,38,,,,2,0.6,,,,2.5812234384699999e-17,1.6726529758200002
916,,38,,,,2,1,,,,5.2286039190499993,1.13937486019
917,,38,,,,2,1.4,,,,2.7253808766799996,1.2361717030399999
918,,38,,,,3,0.6,,,,1.5733080646200002,0.01
919,,38,,,,3,1,,,,5.5028468880499997,1.1072647232799999
920,,38,,,,3,1.4,,,,7.5095065771699998,1.4241781005200003
921,,38,,,,4,0.6,,,,1.7459965160599997,0.01
922,,38,,,,4,1,,,,5.20338419609,1.08863406555
923,,38,,,,4,1.4,,,,10.0,1.1415908882799999
924,,38,,,,5,0.6,,,,1.5056076062499999,0.01
925,,38,,,,5,1,,,,5.7904641559199996,1.0941243389199999
926,,38,,,,5,1.4,,,,10.0,1.4727686096500001
927,,38,,,,7,0.6,,,,1.8625266820200002,0.01
928,,38,,,,7,1,,,,9.0954748844300006,1.0455979973
929,,38,,,,7,1.4,,,,7.5070007948100006,1.4241986768099999
930,,38,,,,9,0.6,,,,2.2281472134999998,0.0100000000002
931,,38,,,,9,1,,,,8.52779178732,1.0491891306799999
932,,38,,,,9,1.4,,,,10.0,1.2829179241600002
933,,38,,,,15,0.6,,,,3.8125057445800001,0.01
934,,38,,,,15,1,,,,13.993740121199998,1.0383631818999999
935,,38,,,,15,1.4,,,,29.999998619099998,1.2203501268100001
936,,39,,,,1,0.6,,,,1.42970820905,0.0100000000001
937,,39,,,,1,1,,,,1.6790633358899998,2.3212859645700004
938,,39,,,,1,1.4,,,,10.0,1.08843599805
939,,39,,,,2,0.6,,,,2.3622518658500002,0.01
940,,39,,,,2,1,,,,2.75162213662,1.1553416859799999
941,,39,,,,2,1.4,,,,3.6685886609300007,1.3378201108100001
942,,39,,,,3,0.6,,,,1.86252102343,0.01
943,,39,,,,3,1,,,,3.8238837394800003,1.10142103547
944,,39,,,,3,1.4,,,,6.6779474107199999,1.58588680885
945,,39,,,,4,0.6,,,,2.2281488214,0.01
946,,39,,,,4,1,,,,7.5627437722300002,1.0570006692799998
947,,39,,,,4,1.4,,,,4.9690278428400001,1.5123106516999998
948,,39,,,,5,0.6,,,,1.8625240464300001,0.01
949,,39,,,,5,1,,,,5.8484343855300001,1.0966834270200001
950,,39,,,,5,1.4,,,,9.9999999999,1.47280506234
951,,39,,,,7,0.6,,,,2.01464454655,0.01
952,,39,,,,7,1,,,,7.1031615383000002,1.06604959554
953,,39,,,,7,1.4,,,,10.0,1.20983681698
954,,39,,,,9,0.6,,,,2.0146449956199999,0.01
955,,39,,,,9,1,,,,10.0,1.0466942836299999
956,,39,,,,9,1.4,,,,10.0,2.3698190705400002
957,,39,,,,15,0.6,,,,3.8125057078900002,0.01
958,,39,,,,15,1,,,,18.583979569,1.0289636744899999
959,,39,,,,15,1.4,,,,19.184878819800002,1.5262339569400001
960,,40,,,,1,0.6,,,,1.8643514612999998,0.0100000000001
961,,40,,,,1,1,,,,2.8931757182499998,1.17655389645
962,,40,,,,1,1.4,,,,10.0,1.07431510874
963,,40,,,,2,0.6,,,,1.6520048491999999,0.01
964,,40,,,,2,1,,,,2.2823131279799997,1.2123668006699999
965,,40,,,,2,1.4,,,,3.37447670223,1.31544843254
966,,40,,,,3,0.6,,,,3.9126578285199999e-17,1.9097849082599998
967,,40,,,,3,1,,,,4.9881084490499994,1.08046174162
968,,40,,,,3,1.4,,,,7.5823298348600003,1.0819240531899998
969,,40,,,,4,0.6,,,,1.7459819460400001,0.01
970,,40,,,,4,1,,,,3.8634003816800004,1.1158990613700002
971,,40,,,,4,1.4,,,,7.5288122928799996,1.72062960933
972,,40,,,,5,0.6,,,,1.6520980728499999,0.0100000000013
973,,40,,,,5,1,,,,0.77992354883100001,3.0
974,,40,,,,5,1.4,,,,5.7535617419700005,1.5721828279600001
975,,40,,,,7,0.6,,,,2.5553171101299998,0.01
976,,40,,,,7,1,,,,0.49550444095799995,2.8285243844500001
977,,40,,,,7,1.4,,,,10.0,1.3704813700100003
978,,40,,,,9,0.6,,,,2.22814958887,0.01
979,,40,,,,9,1,,,,6.3694224449900005,1.05621823792
980,,40,,,,9,1.4,,,,10.0,1.5952765720200002
981,,40,,,,15,0.6,,,,6.0283917678499996,0.0100000000214
982,,40,,,,15,1,,,,29.999999996,1.0357681276200001
983,,40,,,,15,1.4,,,,19.975839421300002,1.43775461764
984,,41,,,,1,0.6,,,,1.0914719345100001,0.0100000000002
985,,41,,,,1,1,,,,2.3813216652200002,1.2312336509100001
986,,41,,,,1,1.4,,,,4.8346175855300002,1.1093097458900001
987,,41,,,,2,0.6,,,,1.6253971782200001,0.01
988,,41,,,,2,1,,,,3.3796689714099997,1.71432280061
989,,41,,,,2,1.4,,,,2.8723826077900005,1.2473161008
990,,41,,,,3,0.6,,,,2.2281492588299998,0.01
991,,41,,,,3,1,,,,3.6974212704,1.1003218434200002
992,,41,,,,3,1.4,,,,4.3108083826199994,1.3325194765299999
993,,41,,,,4,0.6,,,,1.8625192088900002,0.01
994,,41,,,,4,1,,,,5.2232040991600002,1.10307424808
995,,41,,,,4,1.4,,,,8.4275146426699994,1.2923260602
996,,41,,,,5,0.6,,,,2.2281490503999999,0.01
997,,41,,,,5,1,,,,4.3342388182599993,1.10170922698
998,,41,,,,5,1.4,,,,7.5335161872300009,1.0656874556799998
999,,41,,,,7,0.6,,,,2.2281494105599999,0.01
1000,,41,,,,7,1,,,,7.9802480077800002,1.0620746676100001
1001,,41,,,,7,1.4,,,,8.9951352987100002,1.64562794303
1002,,41,,,,9,0.6,,,,2.55531710146,0.01
1003,,41,,,,9,1,,,,7.00218794212,1.04844806159
1004,,41,,,,9,1.4,,,,10.0,1.4727686952799999
1005,,41,,,,15,0.6,,,,2.5553171880900001,0.01
1006,,41,,,,15,1,,,,0.22652228123699999,2.9999999999799996
1007,,41,,,,15,1.4,,,,20.8847834818,1.36884772503
1008,,42,,,,1,0.6,,,,1.4299411987499999,0.010000000000999999
1009,,42,,,,1,1,,,,1.17100075873,3.0
1010,,42,,,,1,1.4,,,,6.9890406758200001,1.1683325544100001
1011,,42,,,,2,0.6,,,,1.65196201137,0.01
1012,,42,,,,2,1,,,,3.1255263276200003,1.1935945113799999
1013,,42,,,,2,1.4,,,,3.65494707554,1.16353063911
1014,,42,,,,3,0.6,,,,1.8625227089700001,0.01
1015,,42,,,,3,1,,,,3.98040011927,1.10394347583
1016,,42,,,,3,1.4,,,,10.0,1.1522659151299999
1017,,42,,,,4,0.6,,,,1.8625253587700001,0.01
1018,,42,,,,4,1,,,,5.3315776958100001,1.08155179792
1019,,42,,,,4,1.4,,,,6.8046043229900004,1.3089219512799999
1020,,42,,,,5,0.6,,,,2.0146425771300001,0.01
1021,,42,,,,5,1,,,,4.5694091511600003,1.0874898958799999
1022,,42,,,,5,1.4,,,,9.4402146817299997,1.78860759806
1023,,42,,,,7,0.6,,,,1.8625267811200001,0.01
1024,,42,,,,7,1,,,,9.4658528507700002,1.0435502918200001
1025,,42,,,,7,1.4,,,,10.0,1.7525936991
1026,,42,,,,9,0.6,,,,2.5553171112099999,0.01
1027,,42,,,,9,1,,,,9.7410502667699994,1.0467974501299999
1028,,42,,,,9,1.4,,,,10.0,1.7505613802900002
1029,,42,,,,15,0.6,,,,3.0746062027200001,0.01
1030,,42,,,,15,1,,,,9.969074076010001,1.0351055474600002
1031,,42,,,,15,1.4,,,,27.0552826379,1.4194139820200002
1032,,43,,,,1,0.6,,,,1.62540357459,0.01
1033,,43,,,,1,1,,,,5.0742675500000001,1.13940926142
1034,,43,,,,1,1.4,,,,5.2440814007699998,1.13222480877
1035,,43,,,,2,0.6,,,,1.65805586288,0.010000000287799999
1036,,43,,,,2,1,,,,2.0913741945200002,1.22171736319
1037,,43,,,,2,1.4,,,,5.2003745035,1.1271037922799998
1038,,43,,,,3,0.6,,,,1.5733187740500001,0.01
1039,,43,,,,3,1,,,,5.0976045397999998,1.10133129705
1040,,43,,,,3,1.4,,,,10.0,1.37048207319
1041,,43,,,,4,0.6,,,,1.8625227209499999,0.01
1042,,43,,,,4,1,,,,6.6106720167199997,1.0791924098200001
1043,,43,,,,4,1.4,,,,10.0,1.7525936984400001
1044,,43,,,,5,0.6,,,,0.12351963973799999,0.010000000368799999
1045,,43,,,,5,1,,,,6.9224038711399993,1.07143837749
1046,,43,,,,5,1.4,,,,8.9951367192399996,1.64562787324
1047,,43,,,,7,0.6,,,,3.8125057304000003,0.0100000000001
1048,,43,,,,7,1,,,,6.3407479169800007,1.0638656985100001
1049,,43,,,,7,1.4,,,,10.0,1.1950950064000001
1050,,43,,,,9,0.6,,,,3.0746062135400005,0.01
1051,,43,,,,9,1,,,,0.32687604392399999,3.0
1052,,43,,,,9,1.4,,,,10.0,1.47276866217
1053,,43,,,,15,0.6,,,,3.0746062097400002,0.01
1054,,43,,,,15,1,,,,12.942810556500001,1.02604009827
1055,,43,,,,15,1.4,,,,27.392852488699997,1.2544798021100001
1056,,44,,,,1,0.6,,,,6.5780714208999993e-15,2.4274730351800002
1057,,44,,,,1,1,,,,4.9836383303900007,1.1049850983399998
1058,,44,,,,1,1.4,,,,3.9559723037300003,1.14488653799
1059,,44,,,,2,0.6,,,,2.01464375221,0.01
1060,,44,,,,2,1,,,,3.1091089853799998,1.9706303464300001
1061,,44,,,,2,1.4,,,,4.6930505469000003,1.2097089294399999
1062,,44,,,,3,0.6,,,,1.3877787807799998e-16,1.8377007589800001
1063,,44,,,,3,1,,,,10.0,1.07076514535
1064,,44,,,,3,1.4,,,,5.3787487153600004,1.29930119539
1065,,44,,,,4,0.6,,,,1.6519841988799999,0.01
1066,,44,,,,4,1,,,,8.0827664318699988,1.07064088219
1067,,44,,,,4,1.4,,,,8.9951379702899992,1.6456278077000002
1068,,44,,,,5,0.6,,,,2.2281482636300001,0.01
1069,,44,,,,5,1,,,,6.1027900945700004,1.0771080794800001
1070,,44,,,,5,1.4,,,,10.0,1.7505614066900004
1071,,44,,,,7,0.6,,,,2.5553171187400001,0.01
1072,,44,,,,7,1,,,,8.87346579019,1.0542808129200001
1073,,44,,,,7,1.4,,,,8.9951382117099996,1.6456277879199999
1074,,44,,,,9,0.6,,,,6.0283917144099997,0.010000000001700001
1075,,44,,,,9,1,,,,7.5286907193499992,1.05720032528
1076,,44,,,,9,1.4,,,,10.0,1.3704827368700001
1077,,44,,,,15,0.6,,,,2.5553171693400003,0.01
1078,,44,,,,15,1,,,,12.9097597128,1.02995511549
1079,,44,,,,15,1.4,,,,27.063954335100004,1.2552473637799999
1080,,45,,,,1,0.6,,,,1.7060108805800001,0.01
1081,,45,,,,1,1,,,,2.0824497446499999,1.3903550846000001
1082,,45,,,,1,1.4,,,,3.1699188485400005,1.3332368971499999
1083,,45,,,,2,0.6,,,,1.6550634473800001,0.010000000068799999
1084,,45,,,,2,1,,,,1.9220059789099997,1.27366281532
1085,,45,,,,2,1.4,,,,3.7214250885400002,1.1775093158499998
1086,,45,,,,3,0.6,,,,1.47065284176,0.0100000000001
1087,,45,,,,3,1,,,,2.9821251156800002,1.1112953936200001
1088,,45,,,,3,1.4,,,,5.9466392696599994,1.3049831837799999
1089,,45,,,,4,0.6,,,,1.8625212403,0.01
1090,,45,,,,4,1,,,,3.8834139749199998,1.11870538876
1091,,45,,,,4,1.4,,,,10.0,1.1950950043100002
1092,,45,,,,5,0.6,,,,1.86252681488,0.01
1093,,45,,,,5,1,,,,4.88187984147,1.1153209955299999
1094,,45,,,,5,1.4,,,,10.0,1.0645401958299998
1095,,45,,,,7,0.6,,,,2.0146465127000002,0.010000000001999999
1096,,45,,,,7,1,,,,9.9999999999,1.04522374107
1097,,45,,,,7,1.4,,,,7.5086722211899994,1.4241849794900001
1098,,45,,,,9,0.6,,,,4.7599144447900006,0.0100000000025
1099,,45,,,,9,1,,,,9.9999999999899991,1.05087440396
1100,,45,,,,9,1.4,,,,10.0,2.25885428496
1101,,45,,,,15,0.6,,,,4.7598943013900001,0.010000000011199999
1102,,45,,,,15,1,,,,11.391368501300001,1.0277113128199999
1103,,45,,,,15,1.4,,,,29.999995164600001,1.2203501377299999
1104,,46,,,,1,0.6,,,,0.10081881710000001,0.01
1105,,46,,,,1,1,,,,7.0330632330100009,1.0730062842000001
1106,,46,,,,1,1.4,,,,4.7831013846500001,1.2454978987600001
1107,,46,,,,2,0.6,,,,1.5540349064100001,0.010000001188899999
1108,,46,,,,2,1,,,,2.7224226009500003,1.2055473293400001
1109,,46,,,,2,1.4,,,,3.8637480630200001,1.50508730479
1110,,46,,,,3,0.6,,,,2.0452771916999998e-17,2.2813927830900003
1111,,46,,,,3,1,,,,5.0286572730699994,1.0744132173999998
1112,,46,,,,3,1.4,,,,9.9999999999899991,1.06695396235
1113,,46,,,,4,0.6,,,,2.2281490495200003,0.01
1114,,46,,,,4,1,,,,7.75426516969,1.0693225969600002
1115,,46,,,,4,1.4,,,,7.8076053586800001,1.5525263656999999
1116,,46,,,,5,0.6,,,,1.6520160432700002,0.01
1117,,46,,,,5,1,,,,6.5787252019500002,1.0917193485700001
1118,,46,,,,5,1.4,,,,10.0,2.2558281390100001
1119,,46,,,,7,0.6,,,,2.0146439600399999,0.01
1120,,46,,,,7,1,,,,9.99999999996,1.0501533509799998
1121,,46,,,,7,1.4,,,,8.4086683940799993,1.2921504343799999
1122,,46,,,,9,0.6,,,,4.7599144092300003,0.01
1123,,46,,,,9,1,,,,10.0,1.0530219666
1124,,46,,,,9,1.4,,,,10.0,1.4727687274300001
1125,,46,,,,15,0.6,,,,6.0283912528400005,0.010000000007200001
1126,,46,,,,15,1,,,,11.0008008418,1.0310759578199999
1127,,46,,,,15,1.4,,,,28.437563945300003,1.3198166904100002
1128,,47,,,,1,0.6,,,,6.1508992756699994e-17,2.4282491590299999
1129,,47,,,,1,1,,,,6.8990151041600001,1.08247747857
1130,,47,,,,1,1.4,,,,5.0121231937999999,1.2269750421899999
1131,,47,,,,2,0.6,,,,2.3672369906e-16,2.9471920057200003
1132,,47,,,,2,1,,,,2.8465828388999999,1.1799811332700001
1133,,47,,,,2,1.4,,,,3.1285262260900004,1.3695704424899999
1134,,47,,,,3,0.6,,,,3.07460597602,0.01
1135,,47,,,,3,1,,,,2.6346914029299997,1.1747965873499999
1136,,47,,,,3,1.4,,,,4.0982021462400002,1.28524941733
1137,,47,,,,4,0.6,,,,3.0746068044900001,0.01
1138,,47,,,,4,1,,,,6.9817966481800005,1.0687115924400001
1139,,47,,,,4,1.4,,,,7.0416310281100012,1.2086326863099999
1140,,47,,,,5,0.6,,,,2.5553168947499998,0.0100000000002
1141,,47,,,,5,1,,,,5.8148432011599995,1.09531385387
1142,,47,,,,5,1.4,,,,10.0,1.75056137814
1143,,47,,,,7,0.6,,,,2.5553170807299996,0.01
1144,,47,,,,7,1,,,,5.9232251249800001,1.0708564526
1145,,47,,,,7,1.4,,,,10.0,1.2110429195700001
1146,,47,,,,9,0.6,,,,2.5553171019400001,0.01
1147,,47,,,,9,1,,,,9.7299435862900001,1.04305051263
1148,,47,,,,9,1.4,,,,10.0,2.2578503492299999
1149,,47,,,,15,0.6,,,,8.6451540065899994,0.080349459570199996
1150,,47,,,,15,1,,,,18.799542214200002,1.0373708129799999
1151,,47,,,,15,1.4,,,,26.190729464899999,1.2925963219800001
1152,,48,,,,1,0.6,,,,0.148943330742,0.01
1153,,48,,,,1,1,,,,3.0600793775899998e-17,0.35010822089100002
1154,,48,,,,1,1.4,,,,2.5609747356299999,1.3407304100299999
1155,,48,,,,2,0.6,,,,5.2948392951800007e-17,2.3055353195599997
1156,,48,,,,2,1,,,,2.1933015399400002,1.2245709276799999
1157,,48,,,,2,1.4,,,,4.0982021788400003,1.2852494194799999
1158,,48,,,,3,0.6,,,,1.4024345194300001e-17,2.2277368274000002
1159,,48,,,,3,1,,,,7.7537386737100009,1.07573284588
1160,,48,,,,3,1.4,,,,5.7535616923999999,1.57218283266
1161,,48,,,,4,0.6,,,,1.6519787967799999,0.01
1162,,48,,,,4,1,,,,4.6860784577099999,1.0759541993200001
1163,,48,,,,4,1.4,,,,10.0,1.07431509224
1164,,48,,,,5,0.6,,,,2.01464556083,0.01
1165,,48,,,,5,1,,,,2.9052131934900003,1.1917150513600001
1166,,48,,,,5,1.4,,,,7.8076051414499998,1.55252636949
1167,,48,,,,7,0.6,,,,3.0746062208099998,0.01
1168,,48,,,,7,1,,,,7.6395452102100005,1.0524441555199999
1169,,48,,,,7,1.4,,,,10.0,2.2578503278499999
1170,,48,,,,9,0.6,,,,3.8125057453699993,0.0100000000001
1171,,48,,,,9,1,,,,9.9999999999899991,1.0447715107200002
1172,,48,,,,9,1.4,,,,10.0,1.47276866213
1173,,48,,,,15,0.6,,,,6.0283916523599999,0.010000000000299998
1174,,48,,,,15,1,,,,14.0751490497,1.03702190422
1175,,48,,,,15,1.4,,,,19.587415351700002,1.44313662852
1176,,49,,,,1,0.6,,,,5.9689614450199992e-12,2.9259155364899998
1177,,49,,,,1,1,,,,2.0565654650799998,1.53266241848
1178,,49,,,,1,1.4,,,,10.0,1.9647025393900002
1179,,49,,,,2,0.6,,,,1.4460257536300001,0.01
1180,,49,,,,2,1,,,,4.8525387314800001,1.0957719591700001
1181,,49,,,,2,1.4,,,,5.4840509326799998,1.1158023136700002
1182,,49,,,,3,0.6,,,,1.6520048649899999,0.01
1183,,49,,,,3,1,,,,5.8725755477300003,1.0833252612599999
1184,,49,,,,3,1.4,,,,6.74427752252,1.0958795598
1185,,49,,,,4,0.6,,,,2.5553171138000002,0.01
1186,,49,,,,4,1,,,,6.2764767506199988,1.0715668092499999
1187,,49,,,,4,1.4,,,,6.7980041262000004,1.3076082287499999
1188,,49,,,,5,0.6,,,,2.0146439996200001,0.01
1189,,49,,,,5,1,,,,3.2230353184400005,1.1069610647900001
1190,,49,,,,5,1.4,,,,9.9999999999899991,1.06775455453
1191,,49,,,,7,0.6,,,,2.5553170922999997,0.01
1192,,49,,,,7,1,,,,7.7204689610100008,1.0605307562000001
1193,,49,,,,7,1.4,,,,10.0,1.98073866449
1194,,49,,,,9,0.6,,,,3.81250573249,0.01
1195,,49,,,,9,1,,,,2.4749094082299998,3.0
1196,,49,,,,9,1.4,,,,10.0,1.3704820618
1197,,49,,,,15,0.6,,,,4.7599144350099998,0.0100000000001
1198,,49,,,,15,1,,,,10.3808399289,1.0379126550700002
1199,,49,,,,15,1.4,,,,19.404467342,1.52186770257
