,sid,gameind,probid,probvar,cond_color,cond_ecology,cost,samplesize,n_switch,choice,choseH,mn_diff
1674,180,18,normal-57,high,same,normal,low,1,0,A,0,13
1675,180,19,normal-16,low,same,normal,high,1,0,B,1,6
1676,180,20,normal-10,low,same,normal,low,1,0,A,0,5
1677,180,21,normal-27,low,same,normal,high,1,0,B,1,10
1678,180,22,normal-40,high,same,normal,high,1,0,A,0,8
1679,180,23,normal-1,low,same,normal,low,1,0,B,1,11
1680,181,0,normal-25,low,same,normal,high,2,1,B,1,14
1681,181,1,normal-45,high,same,normal,high,2,1,A,0,9
1682,181,2,normal-30,high,same,normal,low,2,1,B,1,9
1683,181,3,normal-35,high,same,normal,high,4,2,A,0,7
1684,181,4,normal-10,low,same,normal,high,2,1,B,1,5
1685,181,5,normal-36,high,same,normal,low,14,1,B,1,9
1686,181,6,normal-1,low,same,normal,low,12,1,B,1,11
1687,181,7,normal-26,low,same,normal,low,12,2,B,1,12
1688,181,8,normal-6,low,same,normal,high,4,2,B,1,11
1689,181,9,normal-3,low,same,normal,low,12,2,B,1,12
1690,181,10,normal-44,high,same,normal,low,13,2,B,1,8
1691,181,11,normal-42,high,same,normal,high,4,2,B,1,5
1692,181,12,normal-12,low,same,normal,high,4,2,B,1,11
1693,181,13,normal-52,high,same,normal,high,4,2,B,1,14
1694,181,14,normal-48,high,same,normal,high,2,1,B,1,9
1695,181,15,normal-4,low,same,normal,low,11,1,B,1,7
1696,181,16,normal-11,low,same,normal,high,4,3,B,1,14
1697,181,17,normal-16,low,same,normal,low,11,2,B,1,6
1698,181,18,normal-56,high,same,normal,low,13,2,B,1,10
1699,181,19,normal-51,high,same,normal,high,4,2,B,1,12
1700,181,20,normal-58,high,same,normal,low,11,1,A,0,12
1701,181,21,normal-24,low,same,normal,high,4,2,B,1,10
1702,181,22,normal-43,high,same,normal,low,11,1,B,1,12
1703,181,23,normal-22,low,same,normal,low,9,1,B,1,14
1704,183,0,normal-0,low,diff,normal,high,1,0,B,1,14
1705,183,1,normal-51,high,diff,normal,low,1,0,B,1,12
1706,183,2,normal-11,low,diff,normal,low,1,0,B,1,14
1707,183,3,normal-32,high,diff,normal,low,2,1,B,1,11
1708,183,4,normal-29,low,diff,normal,high,1,0,B,1,14
1709,183,5,normal-43,high,diff,normal,high,1,0,B,1,12
1710,183,6,normal-2,low,diff,normal,high,1,0,A,0,14
1711,183,7,normal-24,low,diff,normal,low,2,1,B,1,10
1712,183,8,normal-48,high,diff,normal,high,2,1,A,0,9
1713,183,9,normal-56,high,diff,normal,high,1,0,B,1,10
1714,183,10,normal-16,low,diff,normal,low,2,1,B,1,6
1715,183,11,normal-53,high,diff,normal,low,2,1,A,0,8
1716,183,12,normal-6,low,diff,normal,low,1,0,B,1,11
1717,183,13,normal-21,low,diff,normal,low,2,1,B,1,9
1718,183,14,normal-9,low,diff,normal,high,1,0,B,1,12
1719,183,15,normal-38,high,diff,normal,low,2,1,B,1,13
1720,183,16,normal-27,low,diff,normal,low,1,0,B,1,10
1721,183,17,normal-45,high,diff,normal,high,1,0,B,1,9
1722,183,18,normal-17,low,diff,normal,high,1,0,A,0,5
1723,183,19,normal-31,high,diff,normal,low,1,0,A,0,11
1724,183,20,normal-36,high,diff,normal,low,2,1,B,1,9
1725,183,21,normal-4,low,diff,normal,high,2,1,B,1,7
1726,183,22,normal-41,high,diff,normal,high,2,1,A,0,13
1727,183,23,normal-37,high,diff,normal,high,1,0,B,1,9
1728,184,0,normal-4,low,diff,normal,high,1,0,B,1,7
1729,184,1,normal-48,high,diff,normal,low,1,0,B,1,9
1730,184,2,normal-32,high,diff,normal,high,1,0,A,0,11
1731,184,3,normal-25,low,diff,normal,low,10,5,B,1,14
1732,184,4,normal-6,low,diff,normal,low,6,5,B,1,11
1733,184,5,normal-19,low,diff,normal,high,1,0,A,0,13
1734,184,6,normal-5,low,diff,normal,low,2,1,B,1,13
1735,184,7,normal-56,high,diff,normal,low,8,7,A,0,10
1736,184,8,normal-46,high,diff,normal,high,1,0,B,1,6
1737,184,9,normal-53,high,diff,normal,low,1,0,B,1,8
1738,184,10,normal-11,low,diff,normal,high,1,0,A,0,14
1739,184,11,normal-47,high,diff,normal,high,1,0,B,1,13
1740,184,12,normal-52,high,diff,normal,low,2,1,B,1,14
1741,184,13,normal-18,low,diff,normal,high,2,1,B,1,10
1742,184,14,normal-0,low,diff,normal,high,1,0,B,1,14
1743,184,15,normal-31,high,diff,normal,high,1,0,B,1,11
1744,184,16,normal-45,high,diff,normal,low,1,0,B,1,9
1745,184,17,normal-44,high,diff,normal,high,1,0,B,1,8
1746,184,18,normal-8,low,diff,normal,high,1,0,A,0,5
1747,184,19,normal-23,low,diff,normal,low,1,0,B,1,14
1748,184,20,normal-14,low,diff,normal,low,1,0,A,0,13
1749,184,21,normal-51,high,diff,normal,low,1,0,B,1,12
1750,184,22,normal-28,low,diff,normal,low,1,0,A,0,9
1751,184,23,normal-38,high,diff,normal,high,1,0,A,0,13
1752,186,0,normal-24,low,diff,normal,low,8,5,B,1,10
1753,186,1,normal-55,high,diff,normal,high,2,1,B,1,14
1754,186,2,normal-57,high,diff,normal,low,6,3,B,1,13
1755,186,3,normal-44,high,diff,normal,high,2,1,B,1,8
1756,186,4,normal-14,low,diff,normal,high,1,0,A,0,13
1757,186,5,normal-37,high,diff,normal,low,6,2,B,1,9
1758,186,6,normal-13,low,diff,normal,high,1,0,B,1,5
1759,186,7,normal-18,low,diff,normal,low,5,2,B,1,10
1760,186,8,normal-29,low,diff,normal,low,3,1,B,1,14
1761,186,9,normal-21,low,diff,normal,high,2,1,B,1,9
1762,186,10,normal-33,high,diff,normal,low,2,0,B,1,11
1763,186,11,normal-39,high,diff,normal,high,1,0,B,1,12
1764,186,12,normal-54,high,diff,normal,low,5,1,A,0,7
1765,186,13,normal-41,high,diff,normal,high,1,0,B,1,13
1766,186,14,normal-17,low,diff,normal,low,3,1,B,1,5
1767,186,15,normal-56,high,diff,normal,high,2,1,A,0,10
1768,186,16,normal-1,low,diff,normal,high,5,1,B,1,11
1769,186,17,normal-25,low,diff,normal,high,1,0,A,0,14
1770,186,18,normal-49,high,diff,normal,low,2,0,A,0,10
1771,186,19,normal-59,high,diff,normal,high,1,0,A,0,12
1772,186,20,normal-26,low,diff,normal,low,4,1,B,1,12
1773,186,21,normal-22,low,diff,normal,low,4,2,B,1,14
1774,186,22,normal-16,low,diff,normal,high,1,0,B,1,6
1775,186,23,normal-47,high,diff,normal,low,4,2,B,1,13
1776,188,0,normal-30,high,diff,normal,high,3,1,B,1,9
1777,188,1,normal-33,high,diff,normal,high,3,1,A,0,11
1778,188,2,normal-2,low,diff,normal,high,5,2,B,1,14
1779,188,3,normal-16,low,diff,normal,low,4,2,B,1,6
1780,188,4,normal-24,low,diff,normal,low,4,2,B,1,10
1781,188,5,normal-46,high,diff,normal,low,7,1,B,1,6
1782,188,6,normal-58,high,diff,normal,low,4,3,B,1,12
1783,188,7,normal-23,low,diff,normal,high,2,1,B,1,14
1784,188,8,normal-25,low,diff,normal,high,2,1,B,1,14
1785,188,9,normal-42,high,diff,normal,low,15,2,B,1,5
1786,188,10,normal-1,low,diff,normal,low,6,3,B,1,11
1787,188,11,normal-37,high,diff,normal,high,7,4,A,0,9
1788,188,12,normal-59,high,diff,normal,high,3,2,A,0,12
1789,188,13,normal-5,low,diff,normal,low,8,4,B,1,13
1790,188,14,normal-50,high,diff,normal,low,20,3,A,0,10
1791,188,15,normal-14,low,diff,normal,high,2,1,B,1,13
1792,188,16,normal-26,low,diff,normal,low,5,2,B,1,12
1793,188,17,normal-54,high,diff,normal,high,2,1,A,0,7
1794,188,18,normal-31,high,diff,normal,high,3,1,B,1,11
1795,188,19,normal-11,low,diff,normal,low,5,4,B,1,14
1796,188,20,normal-40,high,diff,normal,low,3,2,B,1,8
1797,188,21,normal-34,high,diff,normal,low,7,1,B,1,12
1798,188,22,normal-21,low,diff,normal,high,4,3,B,1,9
1799,188,23,normal-28,low,diff,normal,high,4,1,B,1,9
1800,190,0,normal-51,high,diff,normal,low,2,1,B,1,12
1801,190,1,normal-27,low,diff,normal,low,10,6,B,1,10
1802,190,2,normal-20,low,diff,normal,high,2,1,A,0,13
1803,190,3,normal-57,high,diff,normal,high,2,1,B,1,13
1804,190,4,normal-44,high,diff,normal,high,1,0,A,0,8
1805,190,5,normal-7,low,diff,normal,low,3,2,B,1,14
1806,190,6,normal-22,low,diff,normal,high,1,0,B,1,14
1807,190,7,normal-45,high,diff,normal,high,1,0,B,1,9
1808,190,8,normal-41,high,diff,normal,low,1,0,A,0,13
1809,190,9,normal-23,low,diff,normal,high,1,0,B,1,14
1810,190,10,normal-42,high,diff,normal,low,4,2,A,0,5
1811,190,11,normal-13,low,diff,normal,low,1,0,B,1,5
1812,190,12,normal-54,high,diff,normal,high,1,0,B,1,7
1813,190,13,normal-26,low,diff,normal,low,1,0,B,1,12
1814,190,14,normal-52,high,diff,normal,high,1,0,A,0,14
1815,190,15,normal-49,high,diff,normal,low,1,0,B,1,10
1816,190,16,normal-36,high,diff,normal,high,1,0,B,1,9
1817,190,17,normal-29,low,diff,normal,high,1,0,B,1,14
1818,190,18,normal-0,low,diff,normal,high,1,0,A,0,14
1819,190,19,normal-25,low,diff,normal,high,1,0,A,0,14
1820,190,20,normal-21,low,diff,normal,low,4,0,B,1,9
1821,190,21,normal-3,low,diff,normal,low,1,0,B,1,12
1822,190,22,normal-37,high,diff,normal,low,1,0,B,1,9
1823,190,23,normal-39,high,diff,normal,low,2,1,B,1,12
1824,191,0,normal-11,low,same,normal,high,1,0,B,1,14
1825,191,1,normal-50,high,same,normal,high,1,0,B,1,10
1826,191,2,normal-7,low,same,normal,low,11,8,B,1,14
1827,191,3,normal-8,low,same,normal,high,1,0,B,1,5
1828,191,4,normal-44,high,same,normal,low,21,20,A,0,8
1829,191,5,normal-23,low,same,normal,low,10,9,B,1,14
1830,191,6,normal-32,high,same,normal,low,6,5,B,1,11
1831,191,7,normal-28,low,same,normal,high,5,4,B,1,9
1832,191,8,normal-10,low,same,normal,low,8,7,B,1,5
1833,191,9,normal-35,high,same,normal,high,1,0,B,1,7
1834,191,10,normal-42,high,same,normal,high,2,1,B,1,5
1835,191,11,normal-46,high,same,normal,low,12,11,B,1,6
1836,191,12,normal-43,high,same,normal,high,1,0,A,0,12
1837,191,13,normal-18,low,same,normal,low,9,8,B,1,10
1838,191,14,normal-56,high,same,normal,high,1,0,A,0,10
1839,191,15,normal-49,high,same,normal,low,12,11,B,1,10
1840,191,16,normal-48,high,same,normal,low,9,7,B,1,9
1841,191,17,normal-1,low,same,normal,high,1,0,A,0,11
1842,191,18,normal-41,high,same,normal,high,1,0,A,0,13
1843,191,19,normal-14,low,same,normal,low,9,8,B,1,13
1844,191,20,normal-2,low,same,normal,high,1,0,B,1,14
1845,191,21,normal-13,low,same,normal,high,6,5,B,1,5
1846,191,22,normal-38,high,same,normal,low,10,9,A,0,13
1847,191,23,normal-16,low,same,normal,low,13,12,B,1,6
1848,192,0,normal-28,low,same,normal,high,7,1,A,0,9
1849,192,1,normal-59,high,same,normal,low,10,5,B,1,12
1850,192,2,normal-47,high,same,normal,high,5,1,B,1,13
1851,192,3,normal-21,low,same,normal,high,4,0,A,0,9
1852,192,4,normal-56,high,same,normal,high,4,0,B,1,10
1853,192,5,normal-30,high,same,normal,high,5,1,B,1,9
1854,192,6,normal-6,low,same,normal,low,10,4,A,0,11
1855,192,7,normal-3,low,same,normal,low,5,4,A,0,12
1856,192,8,normal-8,low,same,normal,high,3,1,A,0,5
1857,192,9,normal-7,low,same,normal,low,11,1,B,1,14
1858,192,10,normal-54,high,same,normal,low,10,1,B,1,7
1859,192,11,normal-51,high,same,normal,low,9,2,A,0,12
1860,192,12,normal-37,high,same,normal,low,5,2,A,0,9
1861,192,13,normal-9,low,same,normal,low,6,1,B,1,12
1862,192,14,normal-49,high,same,normal,high,2,1,B,1,10
1863,192,15,normal-11,low,same,normal,high,3,1,B,1,14
1864,192,16,normal-12,low,same,normal,high,2,1,B,1,11
1865,192,17,normal-57,high,same,normal,high,3,1,B,1,13
1866,192,18,normal-13,low,same,normal,low,5,0,B,1,5
1867,192,19,normal-52,high,same,normal,high,3,1,A,0,14
1868,192,20,normal-4,low,same,normal,low,9,0,A,0,7
1869,192,21,normal-42,high,same,normal,low,8,2,B,1,5
1870,192,22,normal-19,low,same,normal,high,8,1,B,1,13
1871,192,23,normal-34,high,same,normal,low,7,0,A,0,12
1872,194,0,normal-53,high,same,normal,low,36,2,A,0,8
1873,194,1,normal-17,low,same,normal,high,20,2,B,1,5
1874,194,2,normal-11,low,same,normal,low,20,1,B,1,14
1875,194,3,normal-37,high,same,normal,high,20,1,B,1,9
1876,194,4,normal-15,low,same,normal,high,20,2,B,1,7
1877,194,5,normal-13,low,same,normal,low,21,2,B,1,5
1878,194,6,normal-6,low,same,normal,low,20,1,B,1,11
1879,194,7,normal-33,high,same,normal,low,22,2,B,1,11
1880,194,8,normal-43,high,same,normal,high,17,1,B,1,12
1881,194,9,normal-50,high,same,normal,low,52,2,A,0,10
1882,194,10,normal-41,high,same,normal,high,15,1,B,1,13
1883,194,11,normal-28,low,same,normal,high,37,17,B,1,9
1884,194,12,normal-40,high,same,normal,low,24,1,B,1,8
1885,194,13,normal-16,low,same,normal,high,27,7,B,1,6
1886,194,14,normal-8,low,same,normal,low,20,1,B,1,5
1887,194,15,normal-36,high,same,normal,high,18,2,A,0,9
1888,194,16,normal-31,high,same,normal,high,20,2,B,1,11
1889,194,17,normal-1,low,same,normal,low,20,1,B,1,11
1890,194,18,normal-49,high,same,normal,high,19,2,B,1,10
1891,194,19,normal-42,high,same,normal,low,17,2,B,1,5
1892,194,20,normal-10,low,same,normal,high,20,2,B,1,5
1893,194,21,normal-26,low,same,normal,low,18,1,B,1,12
1894,194,22,normal-3,low,same,normal,high,20,1,B,1,12
1895,194,23,normal-46,high,same,normal,low,20,1,A,0,6
1896,195,0,normal-18,low,diff,normal,low,24,2,B,1,10
1897,195,1,normal-51,high,diff,normal,low,24,1,A,0,12
1898,195,2,normal-4,low,diff,normal,high,11,1,A,0,7
1899,195,3,normal-37,high,diff,normal,high,5,1,B,1,9
1900,195,4,normal-42,high,diff,normal,low,20,1,B,1,5
1901,195,5,normal-8,low,diff,normal,low,18,1,B,1,5
1902,195,6,normal-32,high,diff,normal,high,16,1,A,0,11
1903,195,7,normal-23,low,diff,normal,low,14,1,A,0,14
1904,195,8,normal-21,low,diff,normal,high,6,1,B,1,9
1905,195,9,normal-47,high,diff,normal,low,17,1,B,1,13
1906,195,10,normal-57,high,diff,normal,high,4,1,A,0,13
1907,195,11,normal-6,low,diff,normal,high,8,2,B,1,11
1908,195,12,normal-52,high,diff,normal,high,6,1,B,1,14
1909,195,13,normal-35,high,diff,normal,high,8,1,A,0,7
1910,195,14,normal-15,low,diff,normal,high,6,2,B,1,7
1911,195,15,normal-9,low,diff,normal,low,11,1,B,1,12
1912,195,16,normal-17,low,diff,normal,low,12,1,B,1,5
1913,195,17,normal-14,low,diff,normal,high,5,1,B,1,13
1914,195,18,normal-16,low,diff,normal,high,6,2,B,1,6
1915,195,19,normal-28,low,diff,normal,low,18,1,B,1,9
1916,195,20,normal-54,high,diff,normal,low,11,1,A,0,7
1917,195,21,normal-43,high,diff,normal,low,19,2,B,1,12
1918,195,22,normal-33,high,diff,normal,low,18,1,B,1,11
1919,195,23,normal-58,high,diff,normal,high,6,1,B,1,12
1920,198,0,normal-53,high,same,normal,low,4,0,B,1,8
1921,198,1,normal-11,low,same,normal,high,2,0,A,0,14
1922,198,2,normal-37,high,same,normal,low,4,0,A,0,9
1923,198,3,normal-1,low,same,normal,high,2,0,A,0,11
1924,198,4,normal-52,high,same,normal,high,2,0,A,0,14
1925,198,5,normal-15,low,same,normal,high,2,0,B,1,7
1926,198,6,normal-57,high,same,normal,high,2,0,B,1,13
1927,198,7,normal-22,low,same,normal,low,12,2,B,1,14
1928,198,8,normal-29,low,same,normal,low,12,1,B,1,14
1929,198,9,normal-46,high,same,normal,low,11,1,B,1,6
1930,198,10,normal-49,high,same,normal,high,1,0,B,1,10
1931,198,11,normal-21,low,same,normal,low,10,1,B,1,9
1932,198,12,normal-10,low,same,normal,low,9,1,B,1,5
1933,198,13,normal-45,high,same,normal,high,1,0,A,0,9
1934,198,14,normal-14,low,same,normal,high,1,0,A,0,13
1935,198,15,normal-28,low,same,normal,low,5,1,B,1,9
1936,198,16,normal-24,low,same,normal,low,8,2,B,1,10
1937,198,17,normal-5,low,same,normal,high,1,0,B,1,13
1938,198,18,normal-39,high,same,normal,low,7,1,A,0,12
1939,198,19,normal-35,high,same,normal,high,1,0,B,1,7
1940,198,20,normal-42,high,same,normal,high,1,0,A,0,5
1941,198,21,normal-25,low,same,normal,high,1,0,B,1,14
1942,198,22,normal-51,high,same,normal,low,6,1,B,1,12
1943,198,23,normal-30,high,same,normal,low,7,1,B,1,9
1944,199,0,normal-53,high,diff,normal,low,9,3,B,1,8
1945,199,1,normal-9,low,diff,normal,low,8,1,B,1,12
1946,199,2,normal-22,low,diff,normal,high,1,0,A,0,14
1947,199,3,normal-49,high,diff,normal,high,1,0,B,1,10
1948,199,4,normal-24,low,diff,normal,high,1,0,B,1,10
1949,199,5,normal-17,low,diff,normal,high,1,0,A,0,5
1950,199,6,normal-0,low,diff,normal,low,10,1,B,1,14
1951,199,7,normal-35,high,diff,normal,high,1,0,B,1,7
1952,199,8,normal-30,high,diff,normal,low,30,3,B,1,9
1953,199,9,normal-16,low,diff,normal,low,10,1,B,1,6
1954,199,10,normal-43,high,diff,normal,low,10,1,B,1,12
1955,199,11,normal-44,high,diff,normal,high,1,0,A,0,8
1956,199,12,normal-45,high,diff,normal,low,10,1,A,0,9
1957,199,13,normal-42,high,diff,normal,high,1,0,B,1,5
1958,199,14,normal-46,high,diff,normal,high,1,0,B,1,6
1959,199,15,normal-8,low,diff,normal,low,10,1,B,1,5
1960,199,16,normal-15,low,diff,normal,low,10,1,B,1,7
1961,199,17,normal-47,high,diff,normal,low,10,1,A,0,13
1962,199,18,normal-20,low,diff,normal,low,10,1,B,1,13
1963,199,19,normal-48,high,diff,normal,low,10,1,B,1,9
1964,199,20,normal-21,low,diff,normal,high,1,0,B,1,9
1965,199,21,normal-36,high,diff,normal,high,1,0,B,1,9
1966,199,22,normal-25,low,diff,normal,high,1,0,A,0,14
1967,199,23,normal-26,low,diff,normal,high,1,0,A,0,12
1968,200,0,normal-15,low,diff,normal,high,4,1,B,1,7
1969,200,1,normal-14,low,diff,normal,low,4,1,B,1,13
1970,200,2,normal-39,high,diff,normal,low,17,1,B,1,12
1971,200,3,normal-53,high,diff,normal,low,30,2,B,1,8
1972,200,4,normal-41,high,diff,normal,high,2,1,B,1,13
1973,200,5,normal-10,low,diff,normal,low,29,2,B,1,5
1974,200,6,normal-31,high,diff,normal,low,29,2,B,1,11
1975,200,7,normal-12,low,diff,normal,high,4,1,B,1,11
1976,200,8,normal-21,low,diff,normal,high,4,1,B,1,9
1977,200,9,normal-46,high,diff,normal,high,7,3,B,1,6
1978,200,10,normal-25,low,diff,normal,low,16,1,B,1,14
1979,200,11,normal-35,high,diff,normal,high,4,1,B,1,7
1980,200,12,normal-16,low,diff,normal,low,14,1,B,1,6
1981,200,13,normal-8,low,diff,normal,low,25,2,B,1,5
1982,200,14,normal-0,low,diff,normal,low,18,1,B,1,14
1983,200,15,normal-24,low,diff,normal,high,4,3,A,0,10
1984,200,16,normal-26,low,diff,normal,high,2,1,B,1,12
1985,200,17,normal-32,high,diff,normal,low,34,2,B,1,11
1986,200,18,normal-38,high,diff,normal,low,2,1,A,0,13
1987,200,19,normal-48,high,diff,normal,high,2,1,A,0,9
1988,200,20,normal-37,high,diff,normal,low,15,1,A,0,9
1989,200,21,normal-56,high,diff,normal,high,2,1,A,0,10
1990,200,22,normal-17,low,diff,normal,high,2,1,B,1,5
1991,200,23,normal-40,high,diff,normal,high,2,1,A,0,8
1992,201,0,normal-59,high,diff,normal,low,17,3,B,1,12
1993,201,1,normal-7,low,diff,normal,low,9,1,B,1,14
1994,201,2,normal-54,high,diff,normal,high,6,2,B,1,7
1995,201,3,normal-6,low,diff,normal,high,4,1,B,1,11
1996,201,4,normal-15,low,diff,normal,low,9,1,B,1,7
1997,201,5,normal-43,high,diff,normal,low,9,1,A,0,12
1998,201,6,normal-14,low,diff,normal,high,4,1,B,1,13
1999,201,7,normal-20,low,diff,normal,high,3,1,B,1,13
2000,201,8,normal-42,high,diff,normal,low,9,1,B,1,5
2001,201,9,normal-13,low,diff,normal,low,13,2,B,1,5
2002,201,10,normal-32,high,diff,normal,high,2,1,A,0,11
2003,201,11,normal-44,high,diff,normal,high,2,1,A,0,8
2004,201,12,normal-9,low,diff,normal,low,10,1,B,1,12
2005,201,13,normal-33,high,diff,normal,low,17,2,B,1,11
2006,201,14,normal-22,low,diff,normal,high,4,1,B,1,14
2007,201,15,normal-23,low,diff,normal,low,8,1,B,1,14
2008,201,16,normal-8,low,diff,normal,high,4,1,B,1,5
2009,201,17,normal-25,low,diff,normal,low,7,1,B,1,14
2010,201,18,normal-51,high,diff,normal,low,12,1,B,1,12
2011,201,19,normal-30,high,diff,normal,low,13,1,B,1,9
2012,201,20,normal-47,high,diff,normal,high,2,1,B,1,13
2013,201,21,normal-56,high,diff,normal,high,2,1,B,1,10
2014,201,22,normal-49,high,diff,normal,high,2,1,A,0,10
2015,201,23,normal-1,low,diff,normal,high,2,1,B,1,11
2016,202,0,normal-12,low,same,normal,high,10,1,A,0,11
2017,202,1,normal-57,high,same,normal,low,8,1,B,1,13
2018,202,2,normal-54,high,same,normal,low,16,2,B,1,7
2019,202,3,normal-31,high,same,normal,high,6,1,B,1,11
2020,202,4,normal-18,low,same,normal,low,16,1,A,0,10
2021,202,5,normal-4,low,same,normal,low,14,1,B,1,7
2022,202,6,normal-22,low,same,normal,high,10,2,B,1,14
2023,202,7,normal-38,high,same,normal,high,8,1,A,0,13
2024,202,8,normal-14,low,same,normal,high,8,1,B,1,13
2025,202,9,normal-43,high,same,normal,low,13,1,B,1,12
2026,202,10,normal-16,low,same,normal,low,16,2,B,1,6
2027,202,11,normal-41,high,same,normal,high,8,1,A,0,13
2028,202,12,normal-21,low,same,normal,high,7,1,B,1,9
2029,202,13,normal-2,low,same,normal,high,6,1,B,1,14
2030,202,14,normal-59,high,same,normal,low,10,1,B,1,12
2031,202,15,normal-51,high,same,normal,high,8,1,A,0,12
2032,202,16,normal-52,high,same,normal,low,10,1,B,1,14
2033,202,17,normal-17,low,same,normal,low,10,1,B,1,5
2034,202,18,normal-0,low,same,normal,low,8,1,B,1,14
2035,202,19,normal-50,high,same,normal,high,15,2,B,1,10
2036,202,20,normal-15,low,same,normal,high,7,1,B,1,7
2037,202,21,normal-29,low,same,normal,low,8,1,B,1,14
2038,202,22,normal-35,high,same,normal,low,12,1,B,1,7
2039,202,23,normal-53,high,same,normal,high,9,1,B,1,8
2040,203,0,normal-32,high,same,normal,low,7,6,A,0,11
2041,203,1,normal-16,low,same,normal,low,6,5,B,1,6
2042,203,2,normal-38,high,same,normal,low,4,3,B,1,13
2043,203,3,normal-27,low,same,normal,high,4,3,B,1,10
2044,203,4,normal-47,high,same,normal,high,2,1,A,0,13
2045,203,5,normal-6,low,same,normal,high,2,1,B,1,11
2046,203,6,normal-18,low,same,normal,low,4,3,B,1,10
2047,203,7,normal-14,low,same,normal,high,1,0,A,0,13
2048,203,8,normal-57,high,same,normal,high,2,1,B,1,13
2049,203,9,normal-52,high,same,normal,low,4,3,B,1,14
2050,203,10,normal-13,low,same,normal,low,6,5,B,1,5
2051,203,11,normal-34,high,same,normal,high,2,1,A,0,12
2052,203,12,normal-12,low,same,normal,high,2,1,B,1,11
2053,203,13,normal-44,high,same,normal,low,4,1,A,0,8
2054,203,14,normal-23,low,same,normal,low,4,3,B,1,14
2055,203,15,normal-17,low,same,normal,high,2,1,A,0,5
2056,203,16,normal-33,high,same,normal,high,1,0,B,1,11
2057,203,17,normal-3,low,same,normal,low,4,3,B,1,12
2058,203,18,normal-56,high,same,normal,high,1,0,A,0,10
2059,203,19,normal-35,high,same,normal,high,2,1,A,0,7
2060,203,20,normal-46,high,same,normal,low,4,3,A,0,6
2061,203,21,normal-0,low,same,normal,high,3,1,B,1,14
2062,203,22,normal-11,low,same,normal,low,4,3,B,1,14
2063,203,23,normal-40,high,same,normal,low,2,1,B,1,8
2064,204,0,normal-43,high,diff,normal,low,1,0,A,0,12
2065,204,1,normal-30,high,diff,normal,high,1,0,A,0,9
2066,204,2,normal-52,high,diff,normal,low,8,7,A,0,14
2067,204,3,normal-47,high,diff,normal,high,1,0,B,1,13
2068,204,4,normal-9,low,diff,normal,high,6,5,B,1,12
2069,204,5,normal-27,low,diff,normal,low,6,5,B,1,10
2070,204,6,normal-38,high,diff,normal,high,1,0,A,0,13
2071,204,7,normal-10,low,diff,normal,high,1,0,B,1,5
2072,204,8,normal-3,low,diff,normal,low,5,4,B,1,12
2073,204,9,normal-2,low,diff,normal,low,5,4,B,1,14
2074,204,10,normal-8,low,diff,normal,high,1,0,A,0,5
2075,204,11,normal-58,high,diff,normal,low,8,7,B,1,12
2076,204,12,normal-37,high,diff,normal,high,1,0,B,1,9
2077,204,13,normal-55,high,diff,normal,low,8,7,B,1,14
2078,204,14,normal-12,low,diff,normal,low,8,7,B,1,11
2079,204,15,normal-35,high,diff,normal,low,10,9,B,1,7
2080,204,16,normal-15,low,diff,normal,high,1,0,A,0,7
2081,204,17,normal-24,low,diff,normal,high,1,0,A,0,10
2082,204,18,normal-50,high,diff,normal,high,1,0,B,1,10
2083,204,19,normal-53,high,diff,normal,high,1,0,B,1,8
2084,204,20,normal-34,high,diff,normal,low,8,7,B,1,12
2085,204,21,normal-6,low,diff,normal,high,2,1,B,1,11
2086,204,22,normal-13,low,diff,normal,low,9,8,B,1,5
2087,204,23,normal-7,low,diff,normal,low,3,2,B,1,14
2088,205,0,normal-26,low,same,normal,low,8,1,B,1,12
2089,205,1,normal-19,low,same,normal,high,6,2,B,1,13
2090,205,2,normal-51,high,same,normal,high,8,2,B,1,12
2091,205,3,normal-48,high,same,normal,low,3,0,B,1,9
2092,205,4,normal-41,high,same,normal,low,7,1,A,0,13
2093,205,5,normal-37,high,same,normal,high,6,1,B,1,9
2094,205,6,normal-35,high,same,normal,low,8,1,B,1,7
2095,205,7,normal-21,low,same,normal,high,2,1,A,0,9
2096,205,8,normal-10,low,same,normal,low,6,1,B,1,5
2097,205,9,normal-3,low,same,normal,low,7,1,A,0,12
2098,205,10,normal-49,high,same,normal,high,7,1,B,1,10
2099,205,11,normal-11,low,same,normal,high,2,1,B,1,14
2100,205,12,normal-55,high,same,normal,high,2,1,B,1,14
2101,205,13,normal-34,high,same,normal,high,2,1,B,1,12
2102,205,14,normal-4,low,same,normal,low,5,1,B,1,7
2103,205,15,normal-8,low,same,normal,high,4,1,B,1,5
2104,205,16,normal-0,low,same,normal,high,2,1,B,1,14
2105,205,17,normal-44,high,same,normal,low,6,1,B,1,8
2106,205,18,normal-7,low,same,normal,low,6,1,A,0,14
2107,205,19,normal-20,low,same,normal,low,6,1,B,1,13
2108,205,20,normal-59,high,same,normal,low,10,1,B,1,12
2109,205,21,normal-54,high,same,normal,high,4,2,A,0,7
2110,205,22,normal-32,high,same,normal,low,8,1,B,1,11
2111,205,23,normal-9,low,same,normal,high,2,1,B,1,12
2112,206,0,normal-50,high,diff,normal,low,14,1,B,1,10
2113,206,1,normal-1,low,diff,normal,low,22,2,B,1,11
2114,206,2,normal-6,low,diff,normal,high,4,3,B,1,11
2115,206,3,normal-12,low,diff,normal,high,4,3,B,1,11
